suite,case,config,status,note,rust_status
conformance,jsx/jsxs/jsxJsxsCjsTransformNestedSelfClosingChild.tsx,jsx=react-jsx,go-diff,,
conformance,jsx/jsxs/jsxJsxsCjsTransformNestedSelfClosingChild.tsx,jsx=react-jsxdev,go-diff,,
conformance,jsx/jsxs/jsxJsxsCjsTransformSubstitutesNames.tsx,jsx=react-jsx,go-diff,,
conformance,jsx/jsxs/jsxJsxsCjsTransformSubstitutesNames.tsx,jsx=react-jsxdev,go-diff,,
conformance,jsx/jsxs/jsxJsxsCjsTransformSubstitutesNamesFragment.tsx,jsx=react-jsx,go-diff,,
conformance,jsx/jsxs/jsxJsxsCjsTransformSubstitutesNamesFragment.tsx,jsx=react-jsxdev,go-diff,,
conformance,jsx/inline/inlineJsxAndJsxFragPragma.tsx,,go-diff,,
conformance,jsx/inline/inlineJsxAndJsxFragPragmaOverridesCompilerOptions.tsx,,go-pass,,
conformance,jsx/inline/inlineJsxFactoryDeclarations.tsx,,go-pass,,
conformance,jsx/inline/inlineJsxFactoryDeclarationsLocalTypes.tsx,,go-diff,,
conformance,jsx/inline/inlineJsxFactoryLocalTypeGlobalFallback.tsx,,go-diff,,
conformance,jsx/inline/inlineJsxFactoryOverridesCompilerOption.tsx,,go-pass,,
conformance,jsx/inline/inlineJsxFactoryWithFragmentIsError.tsx,,go-diff,,
conformance,constEnums/constEnum1.ts,,go-pass,,
conformance,constEnums/constEnum2.ts,,go-diff,,
conformance,constEnums/constEnum3.ts,,go-pass,,
conformance,constEnums/constEnum4.ts,,go-diff,,
conformance,constEnums/constEnumNoObjectPrototypePropertyAccess.ts,,go-diff,,
conformance,constEnums/constEnumPropertyAccess1.ts,,go-diff,,
conformance,constEnums/constEnumPropertyAccess2.ts,,go-diff,,
conformance,constEnums/constEnumPropertyAccess3.ts,,go-pass,,
conformance,constEnums/importElisionConstEnumMerge1.ts,,go-diff,,
conformance,classes/awaitAndYieldInProperty.ts,,skip-config,untranslatable: notypesandsymbols,
conformance,classes/classExpression.ts,,go-pass,,
conformance,classes/mixinAbstractClasses.2.ts,,go-diff,,
conformance,classes/mixinAbstractClasses.ts,,go-pass,,
conformance,classes/mixinAbstractClassesReturnTypeInference.ts,,go-pass,,
conformance,classes/mixinAccessModifiers.ts,,go-diff,,
conformance,classes/mixinAccessors1.ts,,go-pass,,
conformance,classes/mixinAccessors2.ts,,go-pass,,
conformance,classes/mixinAccessors3.ts,,go-diff,,
conformance,classes/mixinAccessors4.ts,,go-pass,,
conformance,classes/mixinAccessors5.ts,,go-pass,,
conformance,classes/mixinClassesAnnotated.ts,,go-pass,,
conformance,classes/mixinClassesAnonymous.ts,,go-pass,,
conformance,classes/mixinClassesMembers.ts,,go-pass,,
conformance,classes/mixinWithBaseDependingOnSelfNoCrash1.ts,,go-diff,,
conformance,classes/nestedClassDeclaration.ts,,go-diff,,
conformance,classes/staticIndexSignature/staticIndexSignature1.ts,,go-diff,,
conformance,classes/staticIndexSignature/staticIndexSignature2.ts,,go-diff,,
conformance,classes/staticIndexSignature/staticIndexSignature3.ts,,go-diff,,
conformance,classes/staticIndexSignature/staticIndexSignature4.ts,,go-diff,,
conformance,classes/staticIndexSignature/staticIndexSignature5.ts,,go-diff,,
conformance,classes/staticIndexSignature/staticIndexSignature6.ts,,go-pass,,
conformance,classes/staticIndexSignature/staticIndexSignature7.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassFunctionOverridesBaseClassAccessor.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassIncludesInheritedMembers.ts,,go-pass,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesIndexersWithAssignmentCompatibility.ts,,go-pass,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesPrivates.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesProtectedMembers.ts,target=es5,go-pass,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesProtectedMembers.ts,target=es2015,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesProtectedMembers2.ts,target=es5,go-pass,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesProtectedMembers2.ts,target=es2015,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesProtectedMembers3.ts,target=es5,go-pass,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesProtectedMembers3.ts,target=es2015,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesProtectedMembers4.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesPublicMembers.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassOverridesWithoutSubtype.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassTransitivity.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassTransitivity2.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassTransitivity3.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassTransitivity4.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassWithAny.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassWithPrivateInstanceShadowingProtectedInstance.ts,target=es5,go-pass,,
conformance,classes/members/inheritanceAndOverriding/derivedClassWithPrivateInstanceShadowingProtectedInstance.ts,target=es2015,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassWithPrivateInstanceShadowingPublicInstance.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassWithPrivateStaticShadowingProtectedStatic.ts,target=es5,go-pass,,
conformance,classes/members/inheritanceAndOverriding/derivedClassWithPrivateStaticShadowingProtectedStatic.ts,target=es2015,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedClassWithPrivateStaticShadowingPublicStatic.ts,,go-diff,,
conformance,classes/members/inheritanceAndOverriding/derivedGenericClassWithAny.ts,,go-diff,,
conformance,classes/members/instanceAndStaticMembers/superInStaticMembers1.ts,target=es5,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/superInStaticMembers1.ts,target=es2015,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/superInStaticMembers1.ts,target=es2021,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/superInStaticMembers1.ts,target=es2022,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/superInStaticMembers1.ts,target=esnext,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/thisAndSuperInStaticMembers1.ts,target=esnext,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/thisAndSuperInStaticMembers1.ts,target=es2022,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/thisAndSuperInStaticMembers1.ts,target=es2015,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/thisAndSuperInStaticMembers2.ts,target=esnext,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/thisAndSuperInStaticMembers2.ts,target=es2022,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/thisAndSuperInStaticMembers2.ts,target=es2015,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/thisAndSuperInStaticMembers3.ts,target=es5,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/thisAndSuperInStaticMembers3.ts,target=es2015,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/thisAndSuperInStaticMembers4.ts,target=es5,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/thisAndSuperInStaticMembers4.ts,target=es2015,skip-config,untranslatable: notypesandsymbols,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInInstanceMember.ts,,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInInstanceMember2.ts,,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers.ts,,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers10.ts,target=esnext,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers10.ts,target=es2022,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers10.ts,target=es6,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers10.ts,target=es5,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers11.ts,target=esnext,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers11.ts,target=es2022,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers11.ts,target=es6,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers11.ts,target=es5,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers12.ts,target=esnext,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers12.ts,target=es2022,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers12.ts,target=es6,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers12.ts,target=es5,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers13.ts,target=esnext,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers13.ts,target=es2022,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers13.ts,target=es6,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers13.ts,target=es5,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers2.ts,,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers3.ts,target=esnext,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers3.ts,target=es2022,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers3.ts,target=es6,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers3.ts,target=es5,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers4.ts,target=esnext,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers4.ts,target=es2022,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers4.ts,target=es6,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers4.ts,target=es5,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers5.ts,target=esnext,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers5.ts,target=es2022,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers5.ts,target=es6,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers5.ts,target=es5,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers6.ts,,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers7.ts,target=esnext,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers7.ts,target=es2022,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers7.ts,target=es6,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers7.ts,target=es5,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers8.ts,target=esnext,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers8.ts,target=es2022,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers8.ts,target=es6,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers8.ts,target=es5,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers9.ts,target=esnext,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers9.ts,target=es2022,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers9.ts,target=es6,go-diff,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInStaticMembers9.ts,target=es5,go-pass,,
conformance,classes/members/instanceAndStaticMembers/typeOfThisInstanceMemberNarrowedWithLoopAntecedent.ts,,go-diff,,
conformance,classes/members/accessibility/classPropertyAsPrivate.ts,,go-diff,,
conformance,classes/members/accessibility/classPropertyAsProtected.ts,,go-diff,,
conformance,classes/members/accessibility/classPropertyIsPublicByDefault.ts,,go-pass,,
conformance,classes/members/accessibility/privateClassPropertyAccessibleWithinClass.ts,,go-pass,,
conformance,classes/members/accessibility/privateClassPropertyAccessibleWithinNestedClass.ts,target=es5,go-pass,,
conformance,classes/members/accessibility/privateClassPropertyAccessibleWithinNestedClass.ts,target=es2015,go-diff,,
conformance,classes/members/accessibility/privateInstanceMemberAccessibility.ts,target=es5,go-diff,,
conformance,classes/members/accessibility/privateInstanceMemberAccessibility.ts,target=es2015,go-diff,,
conformance,classes/members/accessibility/privateProtectedMembersAreNotAccessibleDestructuring.ts,,go-diff,,
conformance,classes/members/accessibility/privateStaticMemberAccessibility.ts,,go-diff,,
conformance,classes/members/accessibility/privateStaticNotAccessibleInClodule.ts,,go-diff,,
conformance,classes/members/accessibility/privateStaticNotAccessibleInClodule2.ts,,go-diff,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinClass.ts,target=es5,go-pass,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinClass.ts,target=es2015,go-pass,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinNestedClass.ts,target=es5,go-pass,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinNestedClass.ts,target=es2015,go-diff,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinNestedSubclass.ts,target=es5,go-pass,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinNestedSubclass.ts,target=es2015,go-diff,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinNestedSubclass1.ts,,go-diff,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinSubclass.ts,target=es5,go-pass,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinSubclass.ts,target=es2015,go-diff,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinSubclass2.ts,,go-diff,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinSubclass3.ts,target=es5,go-pass,,
conformance,classes/members/accessibility/protectedClassPropertyAccessibleWithinSubclass3.ts,target=es2015,go-diff,,
conformance,classes/members/accessibility/protectedInstanceMemberAccessibility.ts,target=es5,go-pass,,
conformance,classes/members/accessibility/protectedInstanceMemberAccessibility.ts,target=es2015,go-diff,,
conformance,classes/members/accessibility/protectedStaticClassPropertyAccessibleWithinSubclass.ts,,go-diff,,
conformance,classes/members/accessibility/protectedStaticClassPropertyAccessibleWithinSubclass2.ts,target=es5,go-pass,,
conformance,classes/members/accessibility/protectedStaticClassPropertyAccessibleWithinSubclass2.ts,target=es2015,go-pass,,
conformance,classes/members/accessibility/protectedStaticNotAccessibleInClodule.ts,,go-diff,,
conformance,classes/members/constructorFunctionTypes/classWithBaseClassButNoConstructor.ts,,go-diff,,
conformance,classes/members/constructorFunctionTypes/classWithConstructors.ts,,go-diff,,
conformance,classes/members/constructorFunctionTypes/classWithNoConstructorOrBaseClass.ts,,go-diff,,
conformance,classes/members/constructorFunctionTypes/classWithStaticMembers.ts,,go-diff,,
conformance,classes/members/constructorFunctionTypes/constructorHasPrototypeProperty.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameAccessors.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameAccessorsAccess.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameAccessorsCallExpression.ts,,go-pass,,
conformance,classes/members/privateNames/privateNameAccessorssDerivedClasses.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameAmbientNoImplicitAny.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameAndAny.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameAndIndexSignature.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameAndObjectRestSpread.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameAndPropertySignature.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameAndStaticInitializer.ts,target=esnext,go-pass,,
conformance,classes/members/privateNames/privateNameAndStaticInitializer.ts,target=es2022,go-pass,,
conformance,classes/members/privateNames/privateNameAndStaticInitializer.ts,target=es2015,go-pass,,
conformance,classes/members/privateNames/privateNameBadAssignment.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameBadDeclaration.ts,target=es5,go-pass,,
conformance,classes/members/privateNames/privateNameBadDeclaration.ts,target=es2015,go-diff,,
conformance,classes/members/privateNames/privateNameBadSuper.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameBadSuperUseDefineForClassFields.ts,target=esnext,go-diff,,
conformance,classes/members/privateNames/privateNameBadSuperUseDefineForClassFields.ts,target=es2022,go-diff,,
conformance,classes/members/privateNames/privateNameCircularReference.ts,,go-diff,,
conformance,classes/members/privateNames/privateNameClassExpressionLoop.ts,,go-pass,,
conformance,classes/members/privateNames/privateNameComputedPropertyName1.ts,target=esnext,go-pass,,
conformance,classes/members/privateNames/privateNameComputedPropertyName1.ts,target=es2022,go-pass,,
conformance,classes/members/privateNames/privateNameComputedPropertyName1.ts,target=es2015,go-pass,,
conformance,classes/members/privateNames/privateNameComputedPropertyName2.ts,target=esnext,go-diff,,
conformance,classes/members/privateNames/privateNameComputedPropertyName2.ts,target=es2022,go-diff,,
conformance,classes/members/privateNames/privateNameComputedPropertyName2.ts,target=es2015,go-diff,,
conformance,classes/members/privateNames/privateNameComputedPropertyName3.ts,target=esnext,go-pass,,
conformance,classes/members/privateNames/privateNameComputedPropertyName3.ts,target=es2022,go-pass,,
