key,seconds
compiler/doNotWidenAtObjectLiteralPropertyAssignment.ts,2
compiler/doYouNeedToChangeYourTargetLibraryES2016Plus.ts,1
compiler/dontShowCompilerGeneratedMembers.ts,2
compiler/dottedModuleName.ts,2
compiler/downlevelLetConst12.ts,2
compiler/downlevelLetConst16.ts,1
compiler/downlevelLetConst2.ts,2
compiler/duplicateDefaultExport.ts,2
compiler/duplicateErrorClassExpression.ts,2
compiler/duplicateIdentifierChecks.ts,3
compiler/duplicateIdentifierDifferentModifiers.ts,2
compiler/duplicateIdentifierRelatedSpans_moduleAugmentation.ts,2
compiler/duplicateIdentifiersAcrossContainerBoundaries.ts,2
compiler/duplicateIdentifiersAcrossFileBoundaries.ts,2
compiler/duplicateLabel1.ts,1
compiler/duplicateLabel2.ts,2
compiler/duplicateLocalVariable4.ts,2
compiler/duplicatePackage.ts,2
compiler/duplicatePackage_globalMerge.ts,2
compiler/duplicateVariablesByScope.ts,2
compiler/dynamicNames.ts,1
compiler/dynamicNamesErrors.ts,2
compiler/emitCapturingThisInTupleDestructuring1.ts,1
compiler/emitCapturingThisInTupleDestructuring2.ts,2
compiler/emitClassExpressionInDeclarationFile.ts,2
compiler/emitClassExpressionInDeclarationFile2.ts,1
compiler/emitDecoratorMetadata_isolatedModules.ts,3
compiler/emitSkipsThisWithRestParameter.ts,2
compiler/emptyAnonymousObjectNarrowing.ts,3
compiler/enumAssignmentCompat.ts,2
compiler/enumAssignmentCompat2.ts,2
compiler/enumAssignmentCompat3.ts,2
compiler/enumAssignmentCompat6.ts,2
compiler/enumAssignmentCompat7.ts,2
compiler/enumBasics2.ts,1
compiler/enumComputedPropertyDeclarationEmit.ts,2
compiler/enumLiteralAssignableToEnumInsideUnion.ts,2
compiler/enumLiteralUnionNotWidened.ts,1
compiler/enumNaNValues.ts,3
compiler/enumPropertyAccess.ts,2
compiler/errorElaboration.ts,2
compiler/errorForUsingPropertyOfTypeAsType01.ts,2
compiler/errorForUsingPropertyOfTypeAsType02.ts,2
compiler/errorForUsingPropertyOfTypeAsType03.ts,2
compiler/errorInUnnamedClassExpression.ts,3
compiler/errorInUnnamedClassExpression_promoted.ts,1
compiler/errorInfoForRelatedIndexTypesNoConstraintElaboration.ts,8
compiler/errorMessageOnIntersectionsWithDiscriminants01.ts,1
compiler/errorMessagesIntersectionTypes03.ts,1
compiler/errorOnEnumReferenceInCondition.ts,2
compiler/errorOnInitializerInInterfaceProperty.ts,2
compiler/errorOnInitializerInObjectTypeLiteralProperty.ts,2
compiler/errorSpanForUnclosedJsxTag.tsx,2
compiler/errorsForCallAndAssignmentAreSimilar.ts,2
compiler/errorsWithInvokablesInUnions01.ts,1
compiler/es5-asyncFunctionBinaryExpressions.ts,1
compiler/es5-asyncFunctionWithStatements.ts,1
compiler/es6ImportDefaultBindingMergeErrors.ts,2
compiler/es6ImportNameSpaceImportMergeErrors.ts,1
compiler/es6ImportNamedImportNoNamedExports.ts,2
compiler/es6ImportNamedImportParsingError.ts,1
compiler/esModuleInteropDefaultImports.ts,1
compiler/esModuleInteropImportCall.ts,2
compiler/esModuleInteropPrettyErrorRelatedInformation.ts,2
compiler/esModuleInteropTslibHelpers.ts,2
compiler/esNextWeakRefs_IterableWeakMap.ts,1
compiler/escapedIdentifiers.ts,2
compiler/esmNoSynthesizedDefault.ts,4
compiler/evolvingArrayResolvedAssert.ts,1
compiler/exactOptionalPropertyTypesArgumentError.ts,2
compiler/exactOptionalPropertyTypesIdentical.ts,1
compiler/excessPropertyCheckIntersectionWithIndexSignature.ts,1
compiler/excessPropertyCheckIntersectionWithRecursiveType.ts,1
compiler/excessPropertyCheckWithMultipleDiscriminants.ts,2
compiler/excessPropertyCheckWithUnions.ts,2
compiler/excessivelyLargeTupleSpread.ts,1
